City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Tarko-Sale,RU,2022-03-19 01:59:51,64.9225,77.785,24.91,91,100,17.36
280,Aquiraz,BR,2022-03-19 01:59:51,-3.9014,-38.3911,83.17,83,74,9.57
281,Goya,AR,2022-03-19 01:59:51,-29.14,-59.2626,63.03,83,30,11.7
282,Vao,NC,2022-03-19 01:59:52,-22.6667,167.4833,77.34,73,17,2.04
283,Grand Baie,MU,2022-03-19 01:59:52,-20.0182,57.5802,77.45,91,79,2.15
284,Malaryta,BY,2022-03-19 01:59:52,51.7905,24.074,30.09,49,0,3.89
285,Taltal,CL,2022-03-19 01:59:53,-25.4,-70.4833,69.28,75,20,4.83
286,Tigre,AR,2022-03-19 01:55:54,-34.426,-58.5796,60.24,69,0,5.75
287,Lavrentiya,RU,2022-03-19 01:59:53,65.5833,-171.0,-0.81,81,0,6.6
288,Nelson Bay,AU,2022-03-19 01:55:04,-32.7167,152.15,77.05,66,100,4.0
289,Ilulissat,GL,2022-03-19 01:59:54,69.2167,-51.1,1.36,93,100,12.53
290,Rocky River,US,2022-03-19 01:59:54,41.4756,-81.8393,59.11,87,100,12.66
291,Bergerac,FR,2022-03-19 01:59:54,44.8333,0.5,47.88,100,0,3.44
292,Cabedelo,BR,2022-03-19 01:55:47,-6.9811,-34.8339,77.67,76,67,9.01
293,Mecca,SA,2022-03-19 01:59:44,21.4267,39.8261,71.01,41,0,1.77
294,Goderich,CA,2022-03-19 01:59:55,43.7501,-81.7165,48.9,71,100,19.57
295,Shimoda,JP,2022-03-19 01:59:55,34.6667,138.95,55.76,71,72,17.92
296,Mackay,AU,2022-03-19 01:59:56,-21.15,149.2,84.69,69,75,18.41
297,Shingu,JP,2022-03-19 01:59:56,33.7333,135.9833,58.48,52,100,2.21
298,Ribeira Brava,PT,2022-03-19 01:59:56,32.65,-17.0667,59.72,71,100,3.15
299,Masalli,KR,2022-03-19 01:59:57,34.7959,126.6553,42.48,80,100,21.23
300,Zyryanka,RU,2022-03-19 01:59:57,65.75,150.85,2.84,78,85,8.25
301,Nipawin,CA,2022-03-19 01:59:57,53.3668,-104.0009,37.44,75,75,6.91
302,Yubari,JP,2022-03-19 01:59:58,43.0378,141.9578,32.9,85,100,6.87
303,Rincon,US,2022-03-19 01:59:58,32.296,-81.2354,62.85,97,100,8.72
304,New Norfolk,AU,2022-03-19 01:59:58,-42.7826,147.0587,68.88,33,6,2.75
305,Oranjemund,NA,2022-03-19 01:59:59,-28.55,16.4333,67.57,73,9,4.45
306,Akora,PK,2022-03-19 01:59:59,34.0036,72.1261,66.18,73,1,7.49
307,Yashkul,RU,2022-03-19 02:00:00,46.1711,45.3435,25.16,73,9,9.51
308,Orda,RU,2022-03-19 02:00:00,57.1951,56.9091,26.82,95,100,5.1
309,Isangel,VU,2022-03-19 02:00:00,-19.55,169.2667,84.45,71,99,4.83
310,Saint-Georges,GD,2022-03-19 02:00:01,12.0564,-61.7485,77.86,78,2,16.73
311,Methoni,GR,2022-03-19 02:00:01,36.8197,21.7049,44.46,56,55,10.89
312,Buzmeyin,TM,2022-03-19 02:00:03,38.0507,58.2056,38.03,63,35,6.73
313,Birjand,IR,2022-03-19 02:00:03,32.8663,59.2211,48.24,35,0,3.13
314,Christchurch,NZ,2022-03-19 01:57:58,-43.5333,172.6333,66.42,63,20,23.02
315,Strathmore,CA,2022-03-19 02:00:04,51.0501,-113.3852,44.94,39,17,5.01
316,Salme,NP,2022-03-19 02:00:05,28.0369,85.0942,57.49,23,11,0.49
317,Zaranj,AF,2022-03-19 01:58:45,30.9667,61.8833,45.14,55,0,20.0
318,Shenjiamen,CN,2022-03-19 02:00:05,29.9576,122.298,51.62,86,100,8.21
319,West Bay,KY,2022-03-19 02:00:06,19.3667,-81.4167,80.08,78,2,1.99
320,Quang Ngai,VN,2022-03-19 02:00:06,15.1167,108.8,80.4,74,94,4.36
321,Myrtle Beach,US,2022-03-19 01:56:18,33.6891,-78.8867,64.09,85,100,5.01
322,Alibag,IN,2022-03-19 02:00:07,18.6411,72.8792,80.67,71,99,3.67
323,Husavik,IS,2022-03-19 02:01:07,66.0449,-17.3389,28.56,78,100,7.85
324,Kalawit,PH,2022-03-19 02:01:07,8.0667,122.5167,84.33,75,100,7.63
325,Zhezkazgan,KZ,2022-03-19 02:01:08,47.8043,67.7144,10.38,85,100,6.71
326,Troitsko-Pechorsk,RU,2022-03-19 02:01:08,62.7084,56.1964,16.21,100,86,3.85
327,Umea,SE,2022-03-19 02:01:09,63.8284,20.2597,32.92,80,0,3.44
328,Mwaro,BI,2022-03-19 02:01:09,-3.5,29.6667,53.58,91,13,1.48
329,Koundara,GN,2022-03-19 02:01:09,12.4833,-13.3,77.52,38,0,5.14
330,Umm Lajj,SA,2022-03-19 02:01:10,25.0213,37.2685,66.99,44,0,12.57
331,Bombay,IN,2022-03-19 01:58:34,19.0144,72.8479,80.58,83,20,3.44
332,Svetlaya,RU,2022-03-19 02:01:10,46.5389,138.3297,27.86,69,56,14.32
333,Rayong,TH,2022-03-19 02:01:10,12.8333,101.4333,86.85,96,54,2.04
334,Havre-Saint-Pierre,CA,2022-03-19 02:01:11,50.2334,-63.5986,20.7,79,2,10.11
335,Toledo,ES,2022-03-19 02:01:11,39.8333,-4.0,43.36,88,6,5.1
336,Hamilton,US,2022-03-19 02:00:31,39.1834,-84.5333,60.1,81,100,5.01
337,Pallasovka,RU,2022-03-19 02:01:12,50.05,46.8833,-2.54,100,100,5.17
338,Ostrovnoy,RU,2022-03-19 02:01:12,68.0531,39.5131,30.58,84,10,22.75
339,Victor Vlad Delamarina,RO,2022-03-19 02:01:12,45.6406,21.8928,26.2,58,3,2.84
340,Ponta Do Sol,PT,2022-03-19 02:01:13,32.6667,-17.1,59.72,70,100,2.93
341,Yumen,CN,2022-03-19 02:01:13,40.2833,97.2,40.93,31,90,16.6
342,Musiri,IN,2022-03-19 02:01:13,10.9333,78.45,78.84,69,38,1.77
343,Mayo,US,2022-03-19 02:01:14,38.8876,-76.5119,65.12,84,0,14.97
344,Smidovich,RU,2022-03-19 02:01:14,48.6,133.8167,15.96,87,83,4.56
345,Nishihara,JP,2022-03-19 02:01:14,26.1842,127.7558,69.85,73,100,13.8
346,Broome,US,2022-03-19 02:01:15,42.2506,-75.833,60.44,60,100,3.0
347,Geraldton,AU,2022-03-19 02:01:15,-28.7667,114.6,79.21,57,100,19.57
348,Manokwari,ID,2022-03-19 02:01:15,-0.8667,134.0833,84.31,72,27,7.38
349,Freeport,US,2022-03-19 01:56:26,40.6576,-73.5832,56.41,83,100,5.99
350,Nelspruit,ZA,2022-03-19 02:01:16,-25.4745,30.9703,55.89,97,10,2.89
351,Aykhal,RU,2022-03-19 02:01:16,66.0,111.5,5.22,91,100,18.23
352,Shihezi,CN,2022-03-19 02:01:17,44.3,86.0333,33.06,92,100,7.4
353,Yaan,NG,2022-03-19 02:01:17,7.3833,8.5667,80.08,26,80,5.01
354,Westport,US,2022-03-19 01:57:04,41.1415,-73.3579,60.3,90,100,1.01
355,Corsicana,US,2022-03-19 02:01:17,32.0954,-96.4689,55.96,52,5,5.82
356,Port Blair,IN,2022-03-19 02:01:18,11.6667,92.75,80.55,76,100,9.04
357,Flagstaff,US,2022-03-19 01:58:27,35.1981,-111.6513,50.09,26,0,4.36
358,Guanica,PR,2022-03-19 02:01:18,17.9716,-66.908,77.05,76,0,7.78
359,Am Timan,TD,2022-03-19 02:01:19,11.0297,20.2827,75.74,14,52,6.71
360,Iracoubo,GF,2022-03-19 02:01:19,5.4802,-53.2011,77.85,87,65,10.85
361,Fare,PF,2022-03-19 02:01:19,-16.7,-151.0167,82.27,67,14,14.29
362,Cap Malheureux,MU,2022-03-19 02:01:20,-19.9842,57.6142,77.47,91,81,2.48
363,Iqaluit,CA,2022-03-19 02:01:20,63.7506,-68.5145,-15.07,70,100,4.61
364,Palkonda,IN,2022-03-19 02:01:20,18.6,83.75,77.31,65,77,2.39
365,Grootfontein,NA,2022-03-19 02:01:21,-19.5667,18.1167,60.46,93,93,9.4
366,Atar,MR,2022-03-19 02:01:21,20.5169,-13.0499,67.42,36,11,9.13
367,Penzance,GB,2022-03-19 02:01:21,50.1186,-5.5371,49.98,80,0,30.13
368,Tevriz,RU,2022-03-19 02:01:22,57.509,72.4042,9.72,97,100,4.92
369,Sitka,US,2022-03-19 02:01:22,57.0531,-135.33,35.13,100,100,6.02
370,Labuhan,ID,2022-03-19 02:01:22,-6.8844,112.2051,83.1,75,100,5.97
371,Grindavik,IS,2022-03-19 02:02:23,63.8424,-22.4338,34.27,69,100,4.61
372,Corinto,GR,2022-03-19 02:02:23,37.9407,22.9573,45.9,68,81,8.57
373,Edson,CA,2022-03-19 01:58:28,53.5835,-116.4356,46.54,31,75,3.44
374,Snyder,US,2022-03-19 02:02:23,32.7179,-100.9176,57.54,19,0,0.0
375,Kembe,CF,2022-03-19 02:02:24,4.6228,21.8865,69.94,37,25,1.21
376,San Julian,MX,2022-03-19 02:02:24,21.0167,-102.1667,63.12,13,0,6.51
377,Bubaque,GW,2022-03-19 02:02:24,11.2833,-15.8333,76.3,68,0,13.49
378,Ust-Nera,RU,2022-03-19 02:02:25,64.5667,143.2,1.49,85,97,2.51
379,Lalmohan,BD,2022-03-19 02:02:25,22.3384,90.7419,79.79,45,100,4.12
380,Columbia,US,2022-03-19 01:58:29,34.0007,-81.0348,59.9,93,100,1.99
381,Kenai,US,2022-03-19 02:02:26,60.5544,-151.2583,37.15,65,100,11.27
382,Constitucion,CL,2022-03-19 02:02:26,-35.3333,-72.4167,59.92,52,100,8.88
383,Nongstoin,IN,2022-03-19 02:02:26,25.5167,91.2667,73.08,38,10,2.1
384,Varzea Da Palma,BR,2022-03-19 02:02:27,-17.5981,-44.7308,76.33,61,88,4.7
385,Micheweni,TZ,2022-03-19 02:02:27,-4.9667,39.8333,78.75,82,44,5.55
386,Ahipara,NZ,2022-03-19 02:02:27,-35.1667,173.1667,68.79,80,31,7.61
387,Klaksvik,FO,2022-03-19 02:02:28,62.2266,-6.589,49.12,81,100,39.48
388,Hambantota,LK,2022-03-19 02:02:28,6.1241,81.1185,77.34,100,20,3.44
389,Souillac,MU,2022-03-19 02:01:05,-20.5167,57.5167,78.22,87,78,2.91
390,Port Alfred,ZA,2022-03-19 02:02:29,-33.5906,26.891,69.94,90,100,7.83
391,Rotenburg,DE,2022-03-19 02:02:29,53.1167,9.4,38.98,77,0,7.85
392,Maracaibo,VE,2022-03-19 02:02:29,10.6317,-71.6406,81.77,67,47,13.02
393,Popondetta,PG,2022-03-19 02:02:30,-8.7537,148.2534,92.55,50,23,5.48
394,Senno,RU,2022-03-19 02:02:30,59.5336,33.9167,9.27,98,51,3.29
395,Egvekinot,RU,2022-03-19 02:02:30,66.3167,-179.1667,-6.52,77,0,1.45
396,Ordynskoye,RU,2022-03-19 02:02:31,54.3656,81.8994,6.94,99,99,3.98
397,Patitirion,GR,2022-03-19 02:02:31,39.15,23.8667,37.38,62,100,27.02
398,Guerrero Negro,MX,2022-03-19 02:02:31,27.9769,-114.0611,62.04,80,0,14.7
399,Dongkan,CN,2022-03-19 02:02:32,33.9997,119.8308,41.04,57,97,18.01
400,Hay River,CA,2022-03-19 02:00:19,60.8156,-115.7999,7.3,98,41,3.36
401,Lamar,US,2022-03-19 02:02:32,33.6668,-95.5836,49.24,67,28,4.97
402,Nikolayevka,RU,2022-03-19 02:02:32,53.1257,47.2041,11.21,99,100,3.47
403,Bandarbeyla,SO,2022-03-19 02:02:33,9.4942,50.8122,76.17,73,0,10.4
404,Dharchula,IN,2022-03-19 02:02:33,29.85,80.5333,69.73,23,100,5.39
405,Noumea,NC,2022-03-19 02:00:05,-22.2763,166.4572,87.78,78,70,8.16
406,San Patricio,US,2022-03-19 02:02:33,28.017,-97.5169,69.91,44,10,10.18
407,Machinga,MW,2022-03-19 02:02:34,-15.1685,35.3,66.58,98,100,3.85
408,Paamiut,GL,2022-03-19 02:02:34,61.994,-49.6678,12.88,92,100,3.18
409,Macusani,PE,2022-03-19 02:02:34,-14.0833,-70.4333,33.73,94,88,0.94
410,Matara,LK,2022-03-19 02:02:35,5.9485,80.5353,79.29,84,45,10.22
411,Aklavik,CA,2022-03-19 02:02:35,68.2191,-135.0107,-7.06,87,100,10.54
412,Mazarron,ES,2022-03-19 02:02:36,37.5992,-1.3149,56.16,75,100,9.73
413,Nuevo Progreso,MX,2022-03-19 02:02:36,23.1667,-97.95,67.89,45,0,7.0
414,Quatre Cocos,MU,2022-03-19 02:02:36,-20.2078,57.7625,77.09,85,47,1.88
415,Fort Smith,US,2022-03-19 02:02:34,35.3859,-94.3986,49.33,67,100,12.66
416,Waipawa,NZ,2022-03-19 02:02:37,-41.4122,175.5153,61.14,51,13,10.94
417,Itubera,BR,2022-03-19 02:02:37,-13.7322,-39.1492,72.16,95,35,2.82
418,Chara,RU,2022-03-19 02:03:38,56.9064,118.2631,-4.63,77,52,1.83
419,Pula,HR,2022-03-19 02:03:38,44.8683,13.8481,46.96,42,0,17.27
420,Naron,ES,2022-03-19 02:03:38,43.5167,-8.1528,53.67,81,8,5.48
421,Mopipi,BW,2022-03-19 02:03:39,-21.1833,24.8833,63.64,73,73,10.74
422,Tselina,RU,2022-03-19 02:03:39,46.5338,41.0328,20.01,76,10,12.8
423,Tobias Barreto,BR,2022-03-19 02:03:39,-11.1839,-37.9983,72.81,87,74,4.27
424,Mount Gambier,AU,2022-03-19 02:03:40,-37.8333,140.7667,73.89,36,33,4.47
425,Kaeo,NZ,2022-03-19 02:03:40,-35.1,173.7833,71.33,84,48,8.43
426,Torbay,CA,2022-03-19 02:00:17,47.6666,-52.7314,40.87,96,100,7.67
427,Fort Nelson,CA,2022-03-19 02:03:40,58.8053,-122.7002,32.27,99,100,2.37
428,Babayurt,RU,2022-03-19 02:03:41,43.6002,46.7789,32.02,74,98,15.14
429,Blythe,US,2022-03-19 02:03:41,33.6103,-114.5964,78.03,14,0,4.41
430,Sandwick,GB,2022-03-19 02:03:41,60.0,-1.25,48.02,76,100,18.41
431,Tambura,SS,2022-03-19 02:03:42,5.6,27.4667,70.56,25,90,3.04
432,Acurenam,GQ,2022-03-19 02:03:42,1.0322,10.6488,68.09,98,97,0.25
433,Kuito,AO,2022-03-19 02:03:42,-12.3833,16.9333,57.85,81,43,1.41
434,Capao Da Canoa,BR,2022-03-19 02:03:43,-29.7456,-50.0097,77.09,77,100,9.22
435,Koulikoro,ML,2022-03-19 02:03:43,14.0,-7.75,76.12,18,3,8.59
436,Novyy Buh,UA,2022-03-19 02:03:44,47.6931,32.5216,23.9,75,14,9.64
437,Forest Hills,US,2022-03-19 02:03:44,42.9595,-85.4898,40.33,92,100,14.97
438,North Myrtle Beach,US,2022-03-19 02:03:44,33.816,-78.68,65.08,82,20,11.5
439,Chuguyevka,RU,2022-03-19 02:03:45,44.1653,133.8633,28.09,66,82,4.85
440,Okha,RU,2022-03-19 02:03:45,53.5739,142.9478,28.85,95,100,6.8
441,Ridgecrest,US,2022-03-19 02:03:45,35.6225,-117.6709,72.46,14,0,6.91
442,Matay,EG,2022-03-19 02:03:46,28.419,30.7792,51.17,70,0,12.95
443,Beloha,MG,2022-03-19 02:03:46,-25.1667,45.05,65.14,76,18,6.04
444,Pingliang,CN,2022-03-19 02:03:46,35.5392,106.6861,40.89,53,100,8.03
445,Port-Gentil,GA,2022-03-19 02:01:18,-0.7193,8.7815,76.14,92,100,21.12
446,Zheleznodorozhnyy,RU,2022-03-19 02:03:47,55.7503,38.0042,27.01,92,100,1.19
447,Northam,GB,2022-03-19 02:03:47,51.0333,-4.2167,46.62,77,0,19.26
448,Los Llanos De Aridane,ES,2022-03-19 02:03:48,28.6585,-17.9182,60.55,75,100,6.91
449,Inirida,CO,2022-03-19 02:03:48,3.8653,-67.9239,74.62,96,100,2.17
450,Ossora,RU,2022-03-19 02:03:48,59.2353,163.0719,27.81,87,87,9.17
451,Siavonga,ZM,2022-03-19 02:03:48,-16.5382,28.7088,71.67,84,100,7.36
452,Payson,US,2022-03-19 01:59:37,40.0444,-111.7321,50.38,40,28,3.0
453,Sibi,PK,2022-03-19 02:03:49,29.5448,67.8764,82.74,17,0,7.23
454,Iberia,US,2022-03-19 02:03:49,29.9502,-91.7507,66.27,55,0,9.22
455,Itoman,JP,2022-03-19 02:03:50,26.1247,127.6694,70.57,68,75,13.8
456,Buraydah,SA,2022-03-19 02:03:50,26.326,43.975,55.2,14,0,6.24
457,Diamantino,BR,2022-03-19 02:03:50,-14.4086,-56.4461,74.14,90,93,2.86
458,Labuan,MY,2022-03-19 02:03:51,5.2767,115.2417,80.51,80,99,12.5
459,Juneau,US,2022-03-19 02:00:21,58.3019,-134.4197,41.99,95,100,5.86
460,Heiligenhafen,DE,2022-03-19 02:03:51,54.3667,10.9833,39.04,78,0,9.69
461,Lexington Park,US,2022-03-19 02:03:51,38.2668,-76.4538,60.85,85,75,11.5
462,Katangli,RU,2022-03-19 02:03:52,51.7102,143.2326,29.17,95,100,7.49
463,Atlantis,ZA,2022-03-19 02:03:52,-33.5667,18.4834,63.18,82,8,5.41
464,La Macarena,CO,2022-03-19 02:03:52,2.1837,-73.7849,75.56,84,93,2.62
465,Heyang,CN,2022-03-19 02:04:53,26.1011,107.473,69.06,79,87,9.93
466,Marrakesh,MA,2022-03-19 02:04:53,31.6315,-8.0083,55.47,76,0,4.61
467,Rakaia,NZ,2022-03-19 02:04:53,-43.75,172.0167,64.22,59,100,18.52
468,Pasighat,IN,2022-03-19 02:04:54,28.0667,95.3333,83.39,30,46,1.61
469,Navrongo,GH,2022-03-19 02:04:54,10.8956,-1.0921,88.68,21,26,3.56
470,Lao Cai,VN,2022-03-19 02:04:54,22.4833,103.95,81.88,66,12,1.5
471,Sorong,ID,2022-03-19 02:04:55,-0.8833,131.25,85.71,65,83,3.22
472,Samarai,PG,2022-03-19 02:04:55,-10.6167,150.6667,87.19,67,100,11.63
473,Minab,IR,2022-03-19 02:04:55,27.1467,57.0801,67.14,66,0,6.04
474,Luwuk,ID,2022-03-19 02:04:56,-0.9516,122.7875,86.52,65,100,2.37
475,Port Lincoln,AU,2022-03-19 02:04:56,-34.7333,135.8667,77.49,59,10,4.38
476,Galle,LK,2022-03-19 02:04:56,6.0367,80.217,80.55,81,37,11.36
477,Laizhou,CN,2022-03-19 02:04:57,37.1717,119.9214,33.67,57,100,19.89
478,Berberati,CF,2022-03-19 02:04:57,4.2612,15.7922,75.27,56,93,1.41
479,Tombouctou,ML,2022-03-19 02:04:57,20.0,-3.0,71.2,21,0,7.67
480,Kapoeta,SS,2022-03-19 02:04:58,4.7717,33.5903,79.99,38,21,8.14
481,Mariakani,KE,2022-03-19 02:04:58,-3.8633,39.4736,71.74,96,14,1.21
482,Bay Roberts,CA,2022-03-19 02:04:58,47.5999,-53.2648,41.65,93,100,1.99
483,Puerto Escondido,MX,2022-03-19 02:04:59,15.85,-97.0667,79.63,78,40,3.44
484,Clyde River,CA,2022-03-19 02:04:59,70.4692,-68.5914,-23.57,91,68,4.9
485,Llangefni,GB,2022-03-19 02:04:59,53.2556,-4.3106,51.58,46,3,10.36
486,Karratha,AU,2022-03-19 02:05:00,-20.7377,116.8463,93.33,44,0,6.46
487,Mujiayingzi,CN,2022-03-19 02:05:00,42.1167,118.7833,23.74,53,4,8.63
488,Gorgan,IR,2022-03-19 02:05:01,36.8387,54.4348,42.78,70,35,2.75
489,Sola,VU,2022-03-19 02:05:01,-13.8833,167.55,79.86,78,100,8.55
490,Thunder Bay,CA,2022-03-19 02:04:31,48.4001,-89.3168,27.28,82,100,1.63
491,Okitipupa,NG,2022-03-19 02:05:01,6.5047,4.7839,78.15,90,100,1.54
492,Cabinda,AO,2022-03-19 02:00:21,-5.55,12.2,78.39,87,100,7.34
493,Montefiascone,IT,2022-03-19 02:05:02,42.5393,12.0362,47.48,62,100,10.0
494,Colinas,BR,2022-03-19 02:05:02,-6.0258,-44.2492,72.82,93,97,0.63
495,Roslavl,RU,2022-03-19 02:05:02,53.9528,32.8639,16.75,94,8,4.68
496,Jiuquan,CN,2022-03-19 02:05:03,39.7432,98.5174,41.77,33,100,5.61
497,Tuy Hoa,VN,2022-03-19 02:05:03,13.0833,109.3,82.11,61,100,1.25
498,Parfenyevo,RU,2022-03-19 02:05:04,58.484,43.4088,21.45,99,86,4.61
499,Nago,JP,2022-03-19 02:05:04,26.5881,127.9761,70.65,76,100,11.83
500,Port Hardy,CA,2022-03-19 02:05:05,50.6996,-127.4199,39.51,94,100,7.49
501,Brae,GB,2022-03-19 02:05:05,60.3964,-1.353,47.41,75,100,18.72
502,Moose Factory,CA,2022-03-19 02:05:05,51.2585,-80.6094,27.97,93,100,3.47
503,Banda Aceh,ID,2022-03-19 02:05:06,5.5577,95.3222,81.9,77,100,12.44
504,Flin Flon,CA,2022-03-19 02:00:16,54.7682,-101.865,33.21,96,100,5.64
505,Russell,US,2022-03-19 02:00:51,32.3502,-85.1999,61.88,90,75,6.91
506,Wanaka,NZ,2022-03-19 02:05:06,-44.7,169.15,67.1,50,100,1.99
507,Marzuq,YE,2022-03-19 02:05:07,14.4,46.4667,61.02,43,50,2.51
508,Rumonge,BI,2022-03-19 02:05:07,-3.9736,29.4386,68.79,85,12,3.76
509,Najran,SA,2022-03-19 02:05:07,17.4924,44.1277,56.25,31,6,1.3
510,Waddan,LY,2022-03-19 02:05:08,29.1614,16.139,66.81,15,61,20.04
511,Sobolevo,RU,2022-03-19 02:06:08,54.4299,31.8996,13.03,96,16,4.72
512,Mbour,SN,2022-03-19 02:06:08,14.422,-16.9638,67.05,62,0,10.87
513,Fukue,JP,2022-03-19 02:06:09,32.6881,128.8419,53.98,85,100,25.37
514,Adrar,MR,2022-03-19 02:06:09,20.5022,-10.0711,64.98,34,46,9.57
515,Palmer,US,2022-03-19 02:01:28,42.1584,-72.3287,59.18,66,99,4.03
516,Majene,ID,2022-03-19 02:06:10,-3.5403,118.9707,80.19,86,100,8.9
517,Biltine,TD,2022-03-19 02:06:10,14.5333,20.9167,69.15,9,100,11.23
518,Torbat-E Jam,IR,2022-03-19 02:06:10,35.244,60.6225,37.36,65,70,8.48
519,Plymouth,US,2022-03-19 02:05:38,41.8334,-70.8328,58.89,86,0,3.44
520,Baiyin,CN,2022-03-19 02:06:11,36.5583,104.2081,41.79,42,42,14.9
521,Kasongo-Lunda,CD,2022-03-19 02:06:11,-6.4667,16.8167,69.06,98,100,0.63
522,Orlik,RU,2022-03-19 02:06:12,52.5178,99.825,5.61,91,100,0.72
523,Fomboni,KM,2022-03-19 02:06:12,-12.28,43.7425,82.6,75,100,5.88
524,Mutoko,ZW,2022-03-19 02:06:12,-17.397,32.2268,60.62,81,100,3.89
525,Porto Novo,BJ,2022-03-19 02:01:39,6.4965,2.6036,82.02,81,100,8.05
526,Barcelos,PT,2022-03-19 02:03:06,41.5388,-8.6151,55.92,77,28,4.65
527,Ugoofaaru,MV,2022-03-19 02:06:13,5.6667,73.0,83.07,71,9,13.29
528,Utete,TZ,2022-03-19 02:06:13,-7.986,38.758,72.01,98,98,2.17
529,Kletnya,RU,2022-03-19 02:06:14,53.3897,33.2171,16.86,95,19,4.34
530,Kizukuri,JP,2022-03-19 02:06:14,40.8061,140.3861,39.11,88,100,10.92
531,Lethem,GY,2022-03-19 02:06:14,3.3803,-59.7968,79.45,72,100,11.34
532,Leningradskiy,RU,2022-03-19 02:06:15,69.3833,178.4167,-1.32,78,0,2.75
533,Half Moon Bay,US,2022-03-19 02:06:15,37.4636,-122.4286,64.58,75,100,17.27
534,Bonavista,CA,2022-03-19 02:06:15,48.6499,-53.1147,32.52,99,100,9.8
535,Nemuro,JP,2022-03-19 02:06:16,43.3236,145.575,31.32,98,100,27.6
536,Mandurah,AU,2022-03-19 02:04:37,-32.55,115.7,76.91,60,100,14.43
537,Risor,NO,2022-03-19 02:06:16,58.7206,9.2342,32.29,67,13,4.07
538,Muktsar,IN,2022-03-19 02:06:16,30.4833,74.5167,72.14,36,0,8.14
539,Demyansk,RU,2022-03-19 02:06:17,57.643,32.466,22.17,96,18,2.37
540,Aleksandrov Gay,RU,2022-03-19 02:06:17,50.147,48.5704,-2.34,100,100,5.21
541,Bom Jesus,BR,2022-03-19 02:06:17,-9.0744,-44.3586,73.9,74,25,1.79
542,Alta Floresta,BR,2022-03-19 02:06:18,-9.8756,-56.0861,71.46,97,93,2.37
543,Sosnovo-Ozerskoye,RU,2022-03-19 02:06:18,52.5249,111.5418,11.71,78,100,5.39
544,Shanghai,CN,2022-03-19 02:04:46,31.2222,121.4581,57.06,67,75,13.42
545,Bartica,GY,2022-03-19 02:06:19,6.4,-58.6167,75.52,98,50,2.37
546,Challans,FR,2022-03-19 02:06:19,46.8436,-1.8749,49.12,73,40,17.11
547,Kutum,SD,2022-03-19 02:06:19,14.2,24.6667,57.79,15,53,5.73
548,Port Hedland,AU,2022-03-19 02:06:20,-20.3167,118.5667,98.65,28,0,3.44
549,Nuuk,GL,2022-03-19 02:06:20,64.1835,-51.7216,12.81,62,100,21.85
550,Kisanga,TZ,2022-03-19 02:06:20,-7.4362,37.7034,71.53,96,100,1.21
551,Temerloh,MY,2022-03-19 02:06:21,3.4483,102.4176,80.35,86,89,1.07
552,Honggang,CN,2022-03-19 02:06:21,46.4667,124.8667,25.48,50,0,9.04
553,Homer,US,2022-03-19 02:06:22,59.6425,-151.5483,37.78,70,100,10.36
554,Tateyama,JP,2022-03-19 02:06:22,34.9833,139.8667,56.77,78,58,8.08
555,Port-Cartier,CA,2022-03-19 02:06:22,50.0334,-66.8654,17.83,84,4,7.65
556,Novikovo,RU,2022-03-19 02:07:23,51.1537,37.8879,-2.52,100,81,2.19
557,Muros,ES,2022-03-19 02:07:23,42.7762,-9.0603,45.68,86,5,5.79
